7.Сколько Вам лет?,8. Сколько в среднем вы готовы потратить на новый телефон?,9. Насколько вам важна возможность кастомизации интерфейса?,13. Как часто вы меняете телефон? В годах. ,18. Сколько раз в день вы примерно заряжаете телефон? В ответ число,21. Как часто вы кушаете яблоки от 1 до 10?,22. У Вас айфон или андроид?,Q4_Камера,Q4_Мультивыбор,Q4_Надежность,Q4_Статус,Q4_Экосистема,1.    Стабильность или новшество?_Стабильность,2. Часто ли вы фотографируете?_Раз в месяц,2. Часто ли вы фотографируете?_Раз в неделю,3.Ведете ли вы блог?_Нет,5. Статус или технологичность?_Технологичность,"6. VPN или ""запрет""?_Запрет",10.Можете ли вы поставить рингтон из файла?_Не знаю,10.Можете ли вы поставить рингтон из файла?_Нет,11.Как вы относитесь к перепродаже своего смартфона спустя 2-3 года? _Хорошо,12. Насколько Вам важна возможность настройки системы под себя? _Не знаю,12. Насколько Вам важна возможность настройки системы под себя? _Нет,14. Насколько важна актуальность и обслуживание старых версий ОС? _Не важна,15. Ваша сфера деятельности? _IT,15. Ваша сфера деятельности? _It,15. Ваша сфера деятельности? _Бизнес ,15. Ваша сфера деятельности? _Дизайн,15. Ваша сфера деятельности? _ИТ,15. Ваша сфера деятельности? _Ит,15. Ваша сфера деятельности? _Крутой,15. Ваша сфера деятельности? _Медиа,15. Ваша сфера деятельности? _Менеджер,15. Ваша сфера деятельности? _Программирование,15. Ваша сфера деятельности? _Программист ,15. Ваша сфера деятельности? _Продажи,15. Ваша сфера деятельности? _Разработка ,15. Ваша сфера деятельности? _Спорт,15. Ваша сфера деятельности? _Студент,15. Ваша сфера деятельности? _Студент ,15. Ваша сфера деятельности? _Тех под,15. Ваша сфера деятельности? _бар,15. Ваша сфера деятельности? _инженер ,15. Ваша сфера деятельности? _корпоративные системы,15. Ваша сфера деятельности? _нету,15. Ваша сфера деятельности? _предприниматель ,15. Ваша сфера деятельности? _программист,16. Какого вы пола?_М,17. Вы ведете инстаграм? _Нет,19. Что бы вы выбрали экономить и откладывать или порадовать себя? _Экономить и откладывать,20. Ваша гарнитура от одного бренда? или от разных?_От разных брендов
-0.20624524674635178,1.5486818847816117,0.33850609780618873,-0.6604131764144666,-0.7879167518727938,-1.3647265489896587,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,1.651445647689541,0.8846517369293827,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0.07562325714032941,0.621506659759924,-0.6528331886262215,0.01651032941036168,0.12207160944508062,-0.6986100191256586,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,1.651445647689541,0.8846517369293827,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0.07562325714032941,1.5486818847816117,-0.1571635454100164,2.0472808468848465,0.12207160944508062,-1.3647265489896587,1,1.02469507659596,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0.07562325714032941,-0.30566856526176367,-0.6528331886262215,-0.6604131764144666,1.032059970762955,0.6336230406023414,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.07562325714032941,0.9305650681004866,-2.139842118274837,-0.6604131764144666,0.12207160944508062,1.6327978353983414,0,1.02469507659596,-0.15811388300841897,-1.885618083164127,-0.6055300708194984,0.8846517369293827,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.07562325714032941,-0.30566856526176367,0.8341757410223938,0.01651032941036168,-1.2429109325317311,0.9666813055343415,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0.07562325714032941,-1.5388116145406083,-0.1571635454100164,-0.6604131764144666,0.12207160944508062,-0.03249348926165857,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,1.651445647689541,0.8846517369293827,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.07562325714032941,-0.7692561777726076,0.8341757410223938,0.69343383523519,-0.7879167518727938,-0.03249348926165857,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
3.4580453037805037,1.5486818847816117,2.321184670671009,-0.6604131764144666,1.032059970762955,-1.3647265489896587,1,-0.9759000729485332,-0.15811388300841897,-1.885618083164127,1.651445647689541,-1.1303883305208782,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.20624524674635178,0.621506659759924,1.825515027454804,0.01651032941036168,-0.7879167518727938,-0.03249348926165857,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
-0.20624524674635178,-0.6147269736023262,-1.1485028318424266,0.69343383523519,-0.7879167518727938,0.9666813055343415,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
-0.20624524674635178,-1.5391206729489488,-0.1571635454100164,-0.6604131764144666,1.9420483320808293,-0.6986100191256586,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.07562325714032941,0.621506659759924,0.8341757410223938,0.69343383523519,-0.7879167518727938,0.9666813055343415,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0.07562325714032941,0.003389843078798898,2.321184670671009,-1.337336682239295,0.12207160944508062,0.9666813055343415,1,1.02469507659596,-0.15811388300841897,-1.885618083164127,-0.6055300708194984,-1.1303883305208782,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.07562325714032941,-0.9237853819428888,-0.1571635454100164,0.01651032941036168,-0.7879167518727938,-0.03249348926165857,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0.07562325714032941,0.31244825141936144,-0.1571635454100164,1.3703573410600183,-0.7879167518727938,-0.6986100191256586,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0.07562325714032941,-0.30566856526176367,-0.1571635454100164,2.0472808468848465,-0.7879167518727938,-0.03249348926165857,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.20624524674635178,-1.53973878976563,-0.1571635454100164,-0.6604131764144666,-0.7879167518727938,-1.0316682840576585,0,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.20624524674635178,0.46697745558964276,0.33850609780618873,-0.6604131764144666,0.12207160944508062,1.6327978353983414,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0.3574917610270106,1.5486818847816117,-0.6528331886262215,0.01651032941036168,0.12207160944508062,-0.6986100191256586,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,1.651445647689541,0.8846517369293827,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.20624524674635178,-1.5400478481739706,-0.6528331886262215,0.01651032941036168,0.12207160944508062,-1.3647265489896587,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,1.651445647689541,0.8846517369293827,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-0.488113750633033,-1.538193497723927,0.33850609780618873,-0.6604131764144666,-0.7879167518727938,-0.03249348926165857,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,1.651445647689541,-1.1303883305208782,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07562325714032941,0.31244825141936144,-0.6528331886262215,-0.6604131764144666,-0.7879167518727938,-0.3655517541936586,1,1.02469507659596,-0.15811388300841897,-1.885618083164127,-0.6055300708194984,0.8846517369293827,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
-0.488113750633033,0.003389843078798898,0.33850609780618873,2.0472808468848465,1.032059970762955,-0.03249348926165857,1,1.02469507659596,-0.15811388300841897,-1.885618083164127,-0.6055300708194984,-1.1303883305208782,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.07562325714032941,0.003389843078798898,1.3298453842385989,0.69343383523519,-0.7879167518727938,-0.6986100191256586,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0.07562325714032941,0.31244825141936144,-1.6441724750586317,0.01651032941036168,-0.7879167518727938,-0.03249348926165857,0,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.20624524674635178,-0.7692561777726076,-0.1571635454100164,0.01651032941036168,-0.7879167518727938,-0.3655517541936586,1,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,0.8846517369293827,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0.07562325714032941,0.003389843078798898,-0.1571635454100164,-1.337336682239295,0.12207160944508062,1.6327978353983414,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,-0.6055300708194984,-1.1303883305208782,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0.07562325714032941,1.5486818847816117,-0.6528331886262215,0.01651032941036168,-0.7879167518727938,-0.6986100191256586,0,-0.9759000729485332,-0.15811388300841897,0.5303300858899106,1.651445647689541,0.8846517369293827,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
-0.20624524674635178,1.5486818847816117,0.8341757410223938,-1.675798435151709,0.12207160944508062,1.6327978353983414,0,1.02469507659596,-0.15811388300841897,0.5303300858899106,1.651445647689541,0.8846517369293827,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-4.716141308933251,-1.5418094811015117,0.33850609780618873,-2.014260188064123,2.852036693398704,-1.0316682840576585,1,-0.9759000729485332,-0.15811388300841897,-1.885618083164127,-0.6055300708194984,0.8846517369293827,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
